Data,Time,latitude,longitude,PM1,PM2.5,PM10,SO2,NO2,CO,O3,TEMP.,HUMI.
09-08-2021,20:45:35,25.294825,83.002466,22,27,33,0.003,0.032,5.45,0.069,23.2,83.8
09-08-2021,20:45:38,25.294825,83.002466,22,27,33,0.002,0.032,5.46,0.069,23.2,84
09-08-2021,20:45:40,25.295181,83.002492,22,27,33,0.003,0.03,5.48,0.068,23.2,83.7
09-08-2021,20:45:43,25.295181,83.002492,21,27,33,0.003,0.029,5.48,0.067,23.1,83.3
09-08-2021,20:45:47,25.295181,83.002492,20,26,31,0.002,0.028,5.52,0.067,23.1,82.7
09-08-2021,20:45:50,25.295181,83.002492,20,25,31,0.002,0.027,5.57,0.067,23.1,83.6
09-08-2021,20:45:53,25.295356,83.002187,20,26,31,0.003,0.027,5.59,0.066,23.2,83.8
09-08-2021,20:45:56,25.295356,83.002187,21,26,32,0.003,0.026,5.59,0.066,23.2,84.1
09-08-2021,20:45:59,25.295356,83.002187,21,26,31,0.002,0.029,5.54,0.066,23.2,84.6
09-08-2021,20:46:02,25.295406,83.001958,20,25,31,0.003,0.031,5.43,0.066,23.2,84.9
09-08-2021,20:46:05,25.295406,83.001958,21,26,31,0.003,0.032,5.27,0.066,23.3,84.9
09-08-2021,20:46:08,25.295406,83.001958,20,25,31,0.003,0.033,5.1,0.067,23.3,84.7
09-08-2021,20:46:11,25.295476,83.001754,20,24,24,0.003,0.032,4.88,0.067,23.1,83.5
09-08-2021,20:46:14,25.295476,83.001754,19,24,24,0.002,0.03,4.68,0.067,23.1,82.3
09-08-2021,20:46:17,25.295476,83.001754,19,24,24,0.003,0.028,4.5,0.067,23.1,83.2
09-08-2021,20:46:20,25.295476,83.001754,20,24,24,0.003,0.024,4.36,0.066,23.2,83.4
09-08-2021,20:46:23,25.295737,83.001449,19,24,24,0.003,0.021,4.22,0.064,23.2,84.1
09-08-2021,20:46:26,25.295737,83.001449,19,24,24,0.003,0.022,4.1,0.063,23.1,84.5
09-08-2021,20:46:29,25.295737,83.001449,20,26,26,0.003,0.025,4.01,0.063,23.2,85.1
09-08-2021,20:46:31,25.295852,83.001233,21,26,26,0.003,0.028,3.91,0.063,23.2,85.3
09-08-2021,20:46:34,25.295852,83.001233,21,26,26,0.002,0.03,3.84,0.064,23.3,85.6
09-08-2021,20:46:37,25.295852,83.001233,21,26,26,0.003,0.033,3.8,0.067,23.3,85.6
09-08-2021,20:46:40,25.295852,83.001233,22,26,32,0.003,0.035,3.78,0.068,23.4,85.8
09-08-2021,20:46:44,25.295972,83.000877,22,26,32,0.003,0.035,3.76,0.069,23.4,86.3
09-08-2021,20:46:47,25.295972,83.000877,21,26,31,0.003,0.036,3.74,0.07,23.3,86
09-08-2021,20:46:50,25.295972,83.000877,20,25,31,0.003,0.035,3.7,0.071,23.2,85.7
09-08-2021,20:46:53,25.296052,83.000623,21,25,31,0.003,0.034,3.64,0.07,23.2,85.1
09-08-2021,20:46:56,25.296052,83.000623,21,25,31,0.003,0.03,3.58,0.069,23.3,85.3
09-08-2021,20:46:59,25.296052,83.000623,21,25,31,0.003,0.028,3.58,0.069,23.3,85.8
09-08-2021,20:47:02,25.296169,83.000216,20,24,30,0.002,0.031,3.72,0.069,23.4,86.1
09-08-2021,20:47:05,25.296169,83.000216,20,25,31,0.003,0.033,3.91,0.069,23.4,86
09-08-2021,20:47:08,25.296169,83.000216,21,26,31,0.003,0.034,4.13,0.069,23.5,86.1
09-08-2021,20:47:11,25.296169,83.000216,22,27,33,0.003,0.033,4.37,0.07,23.4,86.1
09-08-2021,20:47:14,25.296262,82.999768,22,27,33,0.007,0.03,4.51,0.07,23.2,85
09-08-2021,20:47:17,25.296262,82.999768,23,28,34,0.005,0.028,4.56,0.07,23.2,84.5
09-08-2021,20:47:20,25.296262,82.999768,23,29,35,0.003,0.027,4.53,0.068,23.2,84.7
09-08-2021,20:47:22,25.29637,82.999412,24,29,41,0.003,0.025,4.46,0.067,23.2,85.4
09-08-2021,20:47:25,25.29637,82.999412,25,31,42,0.002,0.025,4.41,0.066,23.1,84.8
09-08-2021,20:47:28,25.29637,82.999412,24,31,42,0.002,0.026,4.4,0.066,23.1,84.7
09-08-2021,20:47:31,25.29643,82.999018,23,30,36,0.002,0.026,4.47,0.066,23.2,84.8
09-08-2021,20:47:34,25.29643,82.999018,24,31,42,0.003,0.026,4.56,0.066,23.2,85
09-08-2021,20:47:37,25.29643,82.999018,24,31,42,0.002,0.028,4.7,0.066,23.2,85.5
09-08-2021,20:47:40,25.29643,82.999018,23,29,46,0.002,0.029,4.79,0.066,23.1,85.3
09-08-2021,20:47:43,25.296513,82.998649,24,30,47,0.002,0.03,4.84,0.067,23,84.8
09-08-2021,20:47:46,25.296513,82.998649,23,29,46,0.003,0.028,4.84,0.066,23.1,84.6
09-08-2021,20:47:49,25.296513,82.998649,23,29,46,0.003,0.026,4.79,0.066,23.1,85.5
09-08-2021,20:47:52,25.296634,82.99828,22,29,41,0.002,0.026,4.71,0.066,23.3,86
09-08-2021,20:47:55,25.296634,82.99828,22,29,40,0.003,0.026,4.58,0.066,23.2,86.2
09-08-2021,20:47:58,25.296634,82.99828,22,29,35,0.003,0.031,4.44,0.066,23.1,85.6
09-08-2021,20:48:01,25.296634,82.99828,22,29,35,0.003,0.035,4.29,0.066,23.2,85.9
09-08-2021,20:48:04,25.2967,82.997899,22,28,40,0.002,0.035,4.16,0.067,23.2,86.3
09-08-2021,20:48:07,25.2967,82.997899,22,27,33,0.003,0.032,4.05,0.068,23.3,86.5
09-08-2021,20:48:10,25.2967,82.997899,22,27,33,0.003,0.03,3.97,0.069,23.4,87.3
09-08-2021,20:48:12,25.296783,82.997505,22,27,33,0.003,0.031,3.92,0.069,23.5,87.7
09-08-2021,20:48:15,25.296783,82.997505,22,27,33,0.003,0.033,3.88,0.069,23.5,87.4
09-08-2021,20:48:18,25.296783,82.997505,22,26,32,0.003,0.036,3.83,0.069,23.5,87.2
09-08-2021,20:48:22,25.296761,82.997378,20,24,30,0.002,0.036,3.77,0.069,23.5,87.1
09-08-2021,20:48:25,25.296761,82.997378,19,24,30,0.002,0.035,3.66,0.07,23.5,86.3
09-08-2021,20:48:28,25.296761,82.997378,19,24,29,0.002,0.031,3.54,0.069,23.4,85.8
09-08-2021,20:48:31,25.296761,82.997378,20,24,30,0.002,0.025,3.41,0.068,23.4,85.8
09-08-2021,20:48:34,25.296611,82.997225,22,27,33,0.002,0.02,3.32,0.066,23.4,85.8
09-08-2021,20:48:37,25.296611,82.997225,22,27,33,0.026,0.023,3.31,0.065,23.5,85.5
09-08-2021,20:48:40,25.296611,82.997225,26,31,36,0.047,0.03,3.36,0.065,23.5,85.1
09-08-2021,20:48:43,25.296332,82.996907,26,30,36,0.065,0.032,3.47,0.065,23.5,85.1
09-08-2021,20:48:46,25.296332,82.996907,26,30,36,0.109,0.03,3.64,0.065,23.6,84.7
09-08-2021,20:48:49,25.296332,82.996907,26,30,36,0.108,0.029,3.79,0.066,23.7,85.2
09-08-2021,20:48:52,25.296332,82.996907,24,28,34,0.031,0.03,3.92,0.067,23.7,85.4
09-08-2021,20:48:55,25.296347,82.996538,22,26,32,0.006,0.032,3.98,0.068,23.7,86
09-08-2021,20:48:58,25.296347,82.996538,22,26,32,0.003,0.033,3.98,0.068,23.5,85.5
09-08-2021,20:49:01,25.296347,82.996538,22,26,32,0.002,0.032,3.91,0.068,23.5,84.7
09-08-2021,20:49:03,25.296522,82.99622,33,38,43,0.037,0.029,3.79,0.068,23.5,84.9
09-08-2021,20:49:06,25.296522,82.99622,33,38,44,0.604,0.03,3.69,0.068,23.4,84.8
09-08-2021,20:49:09,25.296522,82.99622,34,40,46,1.265,0.033,3.62,0.068,23.5,84.2
09-08-2021,20:49:12,25.2967,82.995864,35,42,47,0.929,0.033,3.61,0.067,23.4,84.6
09-08-2021,20:49:15,25.2967,82.995864,36,42,47,0.273,0.031,3.64,0.067,23.4,84.8
09-08-2021,20:49:18,25.2967,82.995864,36,42,47,0.057,0.03,3.71,0.067,23.4,85.6
09-08-2021,20:49:22,25.2967,82.995864,26,31,43,0.014,0.03,3.77,0.067,23.3,85
09-08-2021,20:49:25,25.296862,82.995521,26,30,42,0.003,0.031,3.81,0.067,23.3,85.1
09-08-2021,20:49:28,25.296862,82.995521,26,31,42,0.003,0.029,3.83,0.067,23.2,85.1
09-08-2021,20:49:31,25.296862,82.995521,24,29,41,0.003,0.029,3.82,0.066,23.2,85.1
09-08-2021,20:49:34,25.29699,82.995152,25,30,42,0.003,0.029,3.81,0.066,23.2,84.7
09-08-2021,20:49:37,25.29699,82.995152,37,42,52,0.062,0.034,3.94,0.066,23.1,85
09-08-2021,20:49:40,25.29699,82.995152,38,43,52,0.478,0.05,4.16,0.068,23.1,84.5
09-08-2021,20:49:43,25.297082,82.994771,37,43,52,0.426,0.064,4.25,0.069,23.1,84
09-08-2021,20:49:46,25.297082,82.994771,37,43,48,0.071,0.053,4.31,0.07,23.1,84.7
09-08-2021,20:49:49,25.297082,82.994771,38,44,53,0.004,0.038,4.4,0.07,23.2,85.4
09-08-2021,20:49:52,25.297082,82.994771,38,44,53,0.003,0.032,4.4,0.069,23.1,85
09-08-2021,20:49:55,25.297209,82.994377,26,32,43,0.003,0.033,4.39,0.068,23.1,84.5
09-08-2021,20:49:58,25.297209,82.994377,24,30,42,0.003,0.033,4.25,0.068,23.1,84.7
09-08-2021,20:50:01,25.297209,82.994377,24,30,42,0.002,0.033,4.17,0.066,23,84.1
09-08-2021,20:50:04,25.297292,82.993995,23,29,41,0.002,0.031,4.14,0.066,23.1,84.2
09-08-2021,20:50:07,25.297292,82.993995,23,29,40,0.002,0.028,4.07,0.066,23,84.3
09-08-2021,20:50:10,25.297292,82.993995,23,29,40,0.003,0.027,3.97,0.065,23,84.3
09-08-2021,20:50:13,25.297292,82.993995,22,27,39,0.003,0.028,3.9,0.065,23,84.7
09-08-2021,20:50:16,25.297422,82.993652,21,27,38,0.005,0.031,3.83,0.065,23,85.3
09-08-2021,20:50:19,25.297422,82.993652,21,27,33,0.004,0.031,3.74,0.065,23,85
09-08-2021,20:50:22,25.297422,82.993652,22,28,34,0.002,0.029,3.65,0.065,23,85.3
09-08-2021,20:50:25,25.297559,82.993372,22,28,40,0.002,0.029,3.57,0.065,23.1,85.3
09-08-2021,20:50:28,25.297559,82.993372,22,27,39,0.003,0.028,3.45,0.066,23.1,85.6
09-08-2021,20:50:31,25.297559,82.993372,22,29,35,0.003,0.028,3.33,0.066,23.1,85.8
09-08-2021,20:50:33,25.297664,82.99327,22,29,35,0.003,0.028,3.27,0.066,23.1,85.6
09-08-2021,20:50:36,25.297664,82.99327,23,30,42,0.002,0.028,3.23,0.066,22.9,84.5
09-08-2021,20:50:39,25.297664,82.99327,24,31,42,0.003,0.029,3.21,0.065,22.9,83.7
09-08-2021,20:50:42,25.297664,82.99327,24,31,37,0.003,0.028,3.22,0.064,23,84
09-08-2021,20:50:45,25.298032,82.993309,25,32,38,0.003,0.024,3.26,0.064,23,84
09-08-2021,20:50:48,25.298032,82.993309,27,34,45,0.003,0.021,3.33,0.063,23,84.1
09-08-2021,20:50:51,25.298032,82.993309,29,36,47,0.003,0.021,3.42,0.062,23,83.8
09-08-2021,20:50:54,25.298315,82.993334,31,38,49,0.003,0.021,3.54,0.062,23,83.4
09-08-2021,20:50:57,25.298315,82.993334,32,39,49,0.002,0.024,3.7,0.062,23.1,85.4
09-08-2021,20:51:00,25.298315,82.993334,33,40,50,0.002,0.027,3.87,0.062,23.1,87.4
09-08-2021,20:51:03,25.298668,82.993347,33,40,54,0.003,0.033,4,0.065,23.2,87.9
09-08-2021,20:51:05,25.298668,82.993347,32,39,54,0.002,0.039,4.13,0.067,23.3,87.1
09-08-2021,20:51:08,25.298668,82.993347,33,40,54,0.003,0.041,4.2,0.069,23.3,86.8
09-08-2021,20:51:11,25.298668,82.993347,31,38,53,0.002,0.04,4.22,0.071,23.3,87.1
09-08-2021,20:51:15,25.299005,82.993487,31,38,48,0.003,0.036,4.18,0.071,23.2,87.5
09-08-2021,20:51:18,25.299005,82.993487,30,36,47,0.003,0.034,4.11,0.071,23.2,86.8
09-08-2021,20:51:21,25.299005,82.993487,30,36,47,0.003,0.033,4,0.069,23.2,86.2
09-08-2021,20:51:24,25.299294,82.993703,28,33,49,0.002,0.031,3.9,0.068,23.2,86.5
09-08-2021,20:51:27,25.299294,82.993703,27,33,45,0.002,0.029,3.78,0.067,23.2,86.2
09-08-2021,20:51:30,25.299294,82.993703,26,31,42,0.002,0.029,3.66,0.066,23.2,85.5
09-08-2021,20:51:33,25.299294,82.993703,25,29,41,0.002,0.028,3.57,0.066,23.2,85.5
09-08-2021,20:51:35,25.299599,82.993906,24,29,35,0.002,0.028,3.47,0.066,23.1,85.9
09-08-2021,20:51:38,25.299599,82.993906,23,28,34,0.002,0.028,3.41,0.066,23.1,85.7
09-08-2021,20:51:41,25.299599,82.993906,24,28,34,0.002,0.029,3.36,0.066,23.2,86.2
09-08-2021,20:51:45,25.299911,82.994186,23,28,34,0.002,0.028,3.35,0.066,23.1,86.6
09-08-2021,20:51:48,25.299911,82.994186,23,28,28,0.002,0.027,3.4,0.066,23.1,86.2
09-08-2021,20:51:51,25.299911,82.994186,23,28,28,0.003,0.028,3.49,0.066,23.2,86.9
09-08-2021,20:51:54,25.300019,82.99444,22,27,27,0.003,0.029,3.62,0.067,23.3,86.9
09-08-2021,20:51:57,25.300019,82.99444,22,27,33,0.003,0.03,3.62,0.067,23.3,86.2
09-08-2021,20:52:00,25.300019,82.99444,22,27,33,0.003,0.03,3.76,0.067,23.2,85.7
09-08-2021,20:52:03,25.300019,82.99444,21,26,32,0.002,0.03,3.87,0.067,23.1,84.8
09-08-2021,20:52:06,25.300121,82.99472,21,26,31,0.002,0.03,3.93,0.067,23.2,84.9
09-08-2021,20:52:09,25.300121,82.99472,20,26,31,0.002,0.028,3.94,0.066,23.2,84.3
09-08-2021,20:52:12,25.300121,82.99472,20,25,31,0.002,0.026,3.9,0.066,23.3,84.5
09-08-2021,20:52:15,25.300312,82.995076,20,25,31,0.002,0.026,3.87,0.065,23.3,84
09-08-2021,20:52:18,25.300312,82.995076,20,25,31,0.003,0.027,3.85,0.065,23.3,83.5
09-08-2021,20:52:21,25.300312,82.995076,20,25,31,0.003,0.027,3.88,0.065,23.4,83.8
09-08-2021,20:52:24,25.300312,82.995076,20,25,31,0.002,0.027,3.98,0.065,23.3,83.7
09-08-2021,20:52:26,25.300563,82.995356,20,24,30,0.002,0.026,4.14,0.065,23.2,82.7
09-08-2021,20:52:29,25.300563,82.995356,20,26,26,0.002,0.026,4.28,0.064,23.2,83.2
09-08-2021,20:52:32,25.300563,82.995356,21,26,26,0.003,0.025,4.43,0.064,23.2,83.8
09-08-2021,20:52:35,25.300839,82.995585,22,27,27,0.003,0.023,4.53,0.063,23.3,83.5
09-08-2021,20:52:38,25.300839,82.995585,22,27,27,0.003,0.024,4.58,0.063,23.4,84.2
09-08-2021,20:52:41,25.300839,82.995585,22,27,27,0.002,0.027,4.58,0.063,23.4,84.2
09-08-2021,20:52:44,25.301129,82.995814,23,28,28,0.003,0.03,4.55,0.064,23.3,84.1
09-08-2021,20:52:47,25.301129,82.995814,23,28,34,0.003,0.031,4.51,0.065,23.3,84.1
09-08-2021,20:52:50,25.301129,82.995814,22,27,33,0.003,0.031,4.46,0.066,23.3,84.1
09-08-2021,20:52:53,25.301129,82.995814,22,27,33,0.003,0.03,4.39,0.067,23.1,83.4
09-08-2021,20:52:56,25.301405,82.996042,22,27,33,0.002,0.027,4.3,0.066,23.1,83.6
09-08-2021,20:52:59,25.301405,82.996042,21,26,32,0.003,0.024,4.16,0.065,23,83.3
09-08-2021,20:53:03,25.301405,82.996042,22,26,32,0.003,0.023,4.01,0.064,23,83.6
09-08-2021,20:53:06,25.301644,82.99622,20,25,31,0.003,0.023,3.88,0.063,23.1,84.4
09-08-2021,20:53:08,25.301644,82.99622,22,26,31,0.003,0.023,3.73,0.063,23.2,85.6
09-08-2021,20:53:11,25.301644,82.99622,22,26,32,0.005,0.026,3.66,0.063,23.2,85.4
09-08-2021,20:53:14,25.301669,82.996309,23,27,33,0.012,0.03,3.67,0.064,23.2,85.3
09-08-2021,20:53:17,25.301669,82.996309,24,28,34,0.007,0.032,3.77,0.065,23.1,84.4
09-08-2021,20:53:20,25.301669,82.996309,24,29,35,0.002,0.03,3.95,0.066,23.2,84.1
09-08-2021,20:53:23,25.301669,82.996309,26,30,36,0.003,0.028,4.15,0.067,23.3,84
09-08-2021,20:53:26,25.301539,82.996653,26,31,37,0.003,0.027,4.39,0.066,23.2,83.7
09-08-2021,20:53:29,25.301539,82.996653,27,32,38,0.002,0.027,4.57,0.066,23.1,82.8
09-08-2021,20:53:32,25.301539,82.996653,27,32,38,0.003,0.027,4.69,0.065,23.1,83.1
09-08-2021,20:53:36,25.301421,82.99706,26,31,37,0.002,0.026,4.76,0.065,23.1,83.9
09-08-2021,20:53:38,25.301421,82.99706,26,31,37,0.003,0.025,4.8,0.065,23.1,83.7
09-08-2021,20:53:41,25.301421,82.99706,26,31,37,0.003,0.027,4.8,0.065,23.2,84.2
09-08-2021,20:53:44,25.301421,82.99706,25,31,36,0.003,0.028,4.79,0.065,23.3,84.4
09-08-2021,20:53:48,25.301144,82.997708,24,30,36,0.003,0.031,4.78,0.065,23.2,85.6
09-08-2021,20:53:51,25.301144,82.997708,24,29,35,0.003,0.033,4.78,0.066,23.2,85.7
09-08-2021,20:53:54,25.301144,82.997708,24,29,35,0.002,0.034,4.78,0.067,23.2,85.7
09-08-2021,20:53:57,25.300734,82.998255,23,27,33,0.002,0.033,4.76,0.068,23.2,85.9
09-08-2021,20:54:00,25.300734,82.998255,23,27,33,0.002,0.032,4.76,0.069,23.2,86.1
09-08-2021,20:54:03,25.300734,82.998255,21,26,31,0.002,0.032,4.72,0.069,23.2,86.4
09-08-2021,20:54:06,25.30034,82.998789,21,26,31,0.003,0.032,4.65,0.069,23.2,87.1
09-08-2021,20:54:08,25.30034,82.998789,22,26,32,0.003,0.032,4.52,0.069,23.2,87.3
09-08-2021,20:54:11,25.30034,82.998789,22,27,33,0.003,0.032,4.38,0.069,23.1,86
09-08-2021,20:54:14,25.30034,82.998789,22,27,27,0.003,0.036,4.24,0.069,23.1,85.9
09-08-2021,20:54:17,25.300121,82.999272,22,27,27,0.003,0.037,4.08,0.069,23.1,85.5
09-08-2021,20:54:20,25.300121,82.999272,22,27,27,0.002,0.033,3.94,0.068,23.2,85.5
09-08-2021,20:54:23,25.300121,82.999272,22,27,27,0.003,0.029,3.85,0.068,23.2,86
09-08-2021,20:54:26,25.300086,82.999476,21,26,26,0.002,0.028,3.75,0.067,23.2,85.4
09-08-2021,20:54:29,25.300086,82.999476,20,26,26,0.002,0.028,3.67,0.066,23.2,84.5
09-08-2021,20:54:32,25.300086,82.999476,20,26,26,0.002,0.028,3.64,0.065,23.2,84.6
09-08-2021,20:54:35,25.300086,82.999476,20,26,26,0.002,0.025,3.65,0.065,23.3,84.7
09-08-2021,20:54:38,25.300035,82.999819,22,27,27,0.003,0.023,3.68,0.065,23.3,84.5
09-08-2021,20:54:41,25.300035,82.999819,22,27,27,0.003,0.023,3.75,0.064,23.3,84.3
09-08-2021,20:54:44,25.300035,82.999819,22,26,32,0.003,0.024,3.82,0.064,23.4,84.2
09-08-2021,20:54:47,25.300032,83.000178,22,26,32,0.003,0.025,3.9,0.064,23.4,83.7
09-08-2021,20:54:50,25.300032,83.000178,22,27,27,0.003,0.026,3.99,0.064,23.4,84.2
09-08-2021,20:54:53,25.300032,83.000178,23,27,33,0.003,0.026,4.11,0.064,23.4,84.2
09-08-2021,20:54:56,25.300051,83.000356,24,29,35,0.002,0.026,4.26,0.064,23.4,84.4
09-08-2021,20:54:59,25.300051,83.000356,24,29,29,0.002,0.027,4.4,0.065,23.3,83.9
09-08-2021,20:55:02,25.300051,83.000356,26,31,31,0.002,0.028,4.56,0.065,23.4,82.6
09-08-2021,20:55:05,25.300051,83.000356,26,31,31,0.003,0.028,4.69,0.066,23.4,83.1
09-08-2021,20:55:07,25.300041,83.000483,26,31,36,0.003,0.027,4.74,0.066,23.4,84.2
09-08-2021,20:55:11,25.300041,83.000483,26,31,31,0.002,0.031,4.75,0.066,23.4,84.7
09-08-2021,20:55:14,25.300041,83.000483,25,31,31,0.002,0.037,4.74,0.068,23.4,84.6
09-08-2021,20:55:17,25.300022,83.000839,25,30,36,0.002,0.039,4.7,0.068,23.4,84.3
09-08-2021,20:55:20,25.300022,83.000839,24,29,35,0.003,0.033,4.64,0.069,23.4,84.1
09-08-2021,20:55:23,25.300022,83.000839,23,29,35,0.003,0.029,4.57,0.069,23.3,83.6
09-08-2021,20:55:26,25.299994,83.001131,23,29,35,0.002,0.03,4.5,0.068,23.3,82.5
09-08-2021,20:55:29,25.299994,83.001131,24,31,31,0.002,0.029,4.37,0.067,23.4,82.6
09-08-2021,20:55:32,25.299994,83.001131,26,32,38,0.003,0.027,4.28,0.065,23.5,83.7
09-08-2021,20:55:35,25.299994,83.001131,26,32,38,0.002,0.03,4.18,0.065,23.5,84
09-08-2021,20:55:38,25.299994,83.001131,26,31,37,0.002,0.033,4.07,0.065,23.5,83.5
09-08-2021,20:55:41,25.299994,83.001131,26,31,37,0.003,0.032,4.01,0.066,23.6,83.7
09-08-2021,20:55:44,25.299994,83.001131,26,31,37,0.002,0.031,4.02,0.066,23.5,83.1
09-08-2021,20:55:46,25.299739,83.001398,26,31,36,0.003,0.033,4.08,0.066,23.5,82.4
09-08-2021,20:55:49,25.299739,83.001398,26,31,36,0.003,0.033,4.15,0.067,23.6,82.5
09-08-2021,20:55:52,25.299739,83.001398,25,30,36,0.002,0.031,4.23,0.067,23.6,83
09-08-2021,20:55:55,25.299739,83.001398,24,29,35,0.003,0.032,4.31,0.067,23.7,83.4
09-08-2021,20:55:58,25.299495,83.001322,24,29,29,0.003,0.033,4.29,0.067,23.7,83.3
09-08-2021,20:56:01,25.299495,83.001322,24,29,29,0.007,0.031,4.21,0.067,23.6,82.8
09-08-2021,20:56:04,25.299495,83.001322,23,29,29,0.018,0.029,4.21,0.067,23.6,82.4
09-08-2021,20:56:07,25.299158,83.001398,22,27,27,0.013,0.026,4.11,0.067,23.6,82.9
09-08-2021,20:56:10,25.299158,83.001398,22,27,27,0.003,0.025,3.95,0.066,23.6,83.3
09-08-2021,20:56:13,25.299158,83.001398,28,35,35,0.022,0.025,3.79,0.066,23.6,83.3
09-08-2021,20:56:16,25.298906,83.001716,32,38,38,0.022,0.026,3.7,0.066,23.7,83.3
09-08-2021,20:56:19,25.298906,83.001716,29,36,36,0.379,0.03,3.68,0.066,23.6,83.5
09-08-2021,20:56:22,25.298906,83.001716,29,36,36,0.607,0.036,3.65,0.067,23.5,83.5
09-08-2021,20:56:25,25.298906,83.001716,30,36,36,0.248,0.038,3.65,0.068,23.5,84
09-08-2021,20:56:28,25.298554,83.00192,29,36,36,0.033,0.033,3.7,0.069,23.6,84
09-08-2021,20:56:31,25.298554,83.00192,26,31,31,0.007,0.03,3.71,0.069,23.6,85.3
09-08-2021,20:56:34,25.298554,83.00192,22,26,26,0.003,0.029,3.62,0.068,23.7,85.5
09-08-2021,20:56:37,25.298213,83.001932,20,26,26,0.002,0.03,3.48,0.068,23.7,85.1
09-08-2021,20:56:41,25.298213,83.001932,21,26,26,0.003,0.032,3.32,0.068,23.7,84.8
09-08-2021,20:56:43,25.298213,83.001932,20,25,25,0.002,0.033,3.12,0.068,23.7,84.3
09-08-2021,20:56:46,25.298213,83.001932,22,26,26,0.003,0.033,2.96,0.068,23.7,84.3
09-08-2021,20:56:50,25.29788,83.001894,22,27,27,0.003,0.032,2.92,0.068,23.7,84.5
09-08-2021,20:56:53,25.29788,83.001894,23,27,33,0.003,0.03,2.97,0.068,23.7,84.4
09-08-2021,20:56:56,25.29788,83.001894,23,27,33,0.003,0.03,3.07,0.068,23.7,84.5
09-08-2021,20:56:59,25.297584,83.001716,23,27,33,0.003,0.031,3.22,0.068,23.7,84.5
09-08-2021,20:57:02,25.297584,83.001716,24,29,35,0.003,0.033,3.42,0.068,23.7,84.7
09-08-2021,20:57:05,25.297584,83.001716,24,29,35,0.003,0.034,3.63,0.068,23.7,85
09-08-2021,20:57:08,25.297282,83.001513,24,29,35,0.002,0.035,3.92,0.069,23.6,84.6
09-08-2021,20:57:11,25.297282,83.001513,24,29,35,0.003,0.034,4.22,0.07,23.6,84.4
09-08-2021,20:57:14,25.297282,83.001513,24,29,35,0.002,0.033,4.43,0.071,23.5,83.3
09-08-2021,20:57:17,25.297282,83.001513,22,27,27,0.003,0.032,4.57,0.07,23.5,83.4
09-08-2021,20:57:20,25.297047,83.001691,22,27,27,0.003,0.029,4.55,0.07,23.6,83.9
09-08-2021,20:57:23,25.297047,83.001691,22,27,27,0.002,0.027,4.36,0.07,23.6,84.5
09-08-2021,20:57:26,25.297047,83.001691,21,26,26,0.002,0.029,4.04,0.069,23.5,84.7
09-08-2021,20:57:28,25.296945,83.00225,20,24,24,0.003,0.031,3.75,0.069,23.5,83.5
09-08-2021,20:57:31,25.296945,83.00225,20,25,25,0.003,0.029,3.44,0.069,23.5,83.9
09-08-2021,20:57:34,25.296945,83.00225,19,23,23,0.003,0.026,3.2,0.069,23.6,84.2
09-08-2021,20:57:37,25.296723,83.002657,19,23,23,0.002,0.025,3.02,0.069,23.6,84.6
09-08-2021,20:57:40,25.296723,83.002657,20,24,24,0.003,0.028,2.9,0.069,23.5,84.5
09-08-2021,20:57:43,25.296723,83.002657,19,24,24,0.002,0.03,2.8,0.07,23.6,84.3
09-08-2021,20:57:46,25.296723,83.002657,20,25,25,0.003,0.031,2.76,0.07,23.5,83.9
09-08-2021,20:57:49,25.296319,83.002657,19,24,24,0.003,0.031,2.74,0.069,23.5,84.4
09-08-2021,20:57:52,25.296319,83.002657,20,25,25,0.003,0.029,2.74,0.068,23.4,84.5
09-08-2021,20:57:55,25.296319,83.002657,20,26,26,0.003,0.029,2.76,0.068,23.5,85
09-08-2021,20:57:58,25.295708,83.002619,21,26,26,0.003,0.029,2.76,0.068,23.6,85.5
09-08-2021,20:58:01,25.295708,83.002619,21,26,26,0.002,0.03,2.75,0.068,23.6,86
09-08-2021,20:58:04,25.295708,83.002619,21,26,26,0.002,0.033,2.73,0.068,23.6,85.9
09-08-2021,20:58:07,25.295708,83.002619,21,25,31,0.002,0.035,2.73,0.069,23.6,86.1
09-08-2021,20:58:10,25.295028,83.002517,20,25,25,0.003,0.035,2.74,0.069,23.6,86.4
09-08-2021,20:58:13,25.295028,83.002517,20,24,30,0.003,0.033,2.76,0.069,23.5,85.9
09-08-2021,20:58:15,25.295028,83.002517,21,25,31,0.003,0.033,2.81,0.07,23.5,85.5
09-08-2021,20:58:19,25.294424,83.002492,20,24,30,0.003,0.032,2.86,0.07,23.5,85.3
09-08-2021,20:58:22,25.294424,83.002492,19,23,29,0.003,0.03,2.87,0.068,23.5,86.3
09-08-2021,20:58:25,25.294424,83.002492,19,23,29,0.002,0.028,2.84,0.068,23.6,86.8
09-08-2021,20:58:28,25.294008,83.002492,19,24,29,0.002,0.028,2.78,0.068,23.6,86.8
09-08-2021,20:58:31,25.294008,83.002492,20,25,31,0.003,0.031,2.71,0.068,23.5,85.8
09-08-2021,20:58:34,25.294008,83.002492,19,24,29,0.002,0.033,2.63,0.068,23.3,84.5
09-08-2021,20:58:37,25.294008,83.002492,19,24,30,0.003,0.032,2.6,0.068,23.3,84
09-08-2021,20:58:40,25.293912,83.002479,20,25,36,0.003,0.028,2.61,0.067,23.2,83.6
